Sale Date,Product Type,Quantity
2023-08-09 04:15:58.907945396,Clothing,12
2023-08-09 05:42:11.466573328,Electronics,9
2023-08-08 20:08:24.025201260,Toys,10
2023-08-08 12:34:36.583829192,Furniture,6
2023-08-08 13:00:49.142457120,Books,1
2023-08-08 19:27:01.701085052,Electronics,10
2023-08-08 14:53:14.259712984,Toys,1
2023-08-08 10:19:26.818340916,Electronics,2
2023-08-08 13:45:39.376968848,Electronics,2
2023-08-08 21:11:51.935596780,Toys,2
2023-08-09 00:38:04.494224712,Electronics,10
2023-08-09 02:04:17.052852640,Clothing,14
2023-08-08 20:30:29.611480572,Furniture,10
2023-08-09 08:56:42.170108504,Books,2
2023-08-08 17:22:54.728736436,Electronics,4
2023-08-08 13:49:07.287364368,Electronics,9
2023-08-09 06:15:19.845992300,Clothing,6
2023-08-09 06:41:32.404620228,Furniture,7
2023-08-09 09:07:44.963248160,Books,1
2023-08-09 12:33:57.521876092,Books,7
2023-08-09 07:00:10.080504024,Clothing,6
2023-08-09 13:26:22.639131956,Clothing,3
2023-08-08 17:52:35.197759888,Furniture,5
2023-08-09 09:18:47.756387820,Electronics,8
2023-08-09 14:45:00.315015748,Toys,4
2023-08-09 14:11:12.873643680,Toys,6
2023-08-09 04:37:25.432271612,Toys,2
2023-08-09 14:03:37.990899544,Clothing,4
2023-08-08 21:29:50.549527476,Books,9
2023-08-08 23:56:03.108155408,Clothing,2
2023-08-09 09:22:15.666783340,Clothing,3
2023-08-09 12:48:28.225411268,Toys,5
2023-08-09 00:14:40.784039200,Toys,7
2023-08-08 23:40:53.342667132,Clothing,2
2023-08-09 02:07:05.901295064,Clothing,10
2023-08-09 06:33:18.459922996,Electronics,7
2023-08-09 17:59:31.018550928,Clothing,10
2023-08-09 15:25:43.577178856,Clothing,9
2023-08-09 19:51:56.135806788,Books,10
2023-08-09 02:18:08.694434720,Toys,8
2023-08-09 13:44:21.253062652,Furniture,1
2023-08-09 08:10:33.811690584,Clothing,6
2023-08-09 19:36:46.370318516,Electronics,10
2023-08-10 01:02:58.928946448,Clothing,4
2023-08-09 12:29:11.487574376,Clothing,14
2023-08-09 06:55:24.046202308,Toys,8
2023-08-09 06:21:36.604830240,Clothing,10
2023-08-09 22:47:49.163458172,Clothing,12
2023-08-09 22:14:01.722086104,Furniture,10
2023-08-09 23:40:14.280714036,Books,6
2023-08-09 10:06:26.839341968,Clothing,9
2023-08-09 10:32:39.397969896,Books,7
2023-08-09 13:58:51.956597828,Furniture,5
2023-08-10 03:25:04.515225760,Books,5
2023-08-09 13:51:17.073853692,Toys,9
2023-08-09 20:17:29.632481624,Books,2
2023-08-09 10:43:42.191109556,Electronics,5
2023-08-09 15:09:54.749737484,Clothing,2
2023-08-09 21:36:07.308365416,Furniture,1
2023-08-10 04:02:19.866993348,Books,1
2023-08-09 19:28:32.425621280,Books,8
2023-08-10 00:54:44.984249212,Electronics,6
2023-08-09 20:20:57.542877144,Furniture,10
2023-08-10 07:47:10.101505076,Electronics,7
2023-08-10 09:13:22.660133004,Clothing,12
2023-08-10 03:39:35.218760936,Toys,10
2023-08-09 13:05:47.777388868,Clothing,9
2023-08-10 06:32:00.336016800,Electronics,3
2023-08-09 12:58:12.894644732,Furniture,7
2023-08-09 20:24:25.453272664,Toys,3
2023-08-09 16:50:38.011900592,Toys,3
2023-08-10 13:16:50.570528524,Toys,7
2023-08-10 13:43:03.129156456,Electronics,4
2023-08-09 19:09:15.687784388,Clothing,9
2023-08-10 07:35:28.246412320,Furniture,2
2023-08-10 09:01:40.805040252,Electronics,3
2023-08-10 11:27:53.363668184,Furniture,6
2023-08-10 13:54:05.922296112,Books,10
2023-08-10 11:20:18.480924044,Toys,8
2023-08-10 00:46:31.039551976,Toys,10
2023-08-10 00:12:43.598179908,Books,6
2023-08-10 09:38:56.156807840,Books,6
2023-08-10 06:05:08.715435772,Electronics,10
2023-08-10 15:31:21.274063704,Clothing,8
2023-08-10 18:57:33.832691632,Toys,5
2023-08-10 17:23:46.391319564,Electronics,2
2023-08-09 22:49:58.949947496,Toys,4
2023-08-10 09:16:11.508575428,Toys,1
2023-08-10 03:42:24.067203360,Books,7
2023-08-10 02:08:36.625831292,Furniture,7
2023-08-10 18:34:49.184459220,Toys,7
2023-08-10 02:01:01.743087152,Electronics,3
2023-08-10 10:27:14.301715084,Books,5
2023-08-10 22:53:26.860343016,Clothing,6
2023-08-10 06:19:39.418970948,Electronics,1
2023-08-10 17:45:51.977598880,Electronics,6
2023-08-10 13:12:04.536226812,Clothing,2
2023-08-11 00:38:17.094854740,Books,3
2023-08-10 20:04:29.653482672,Clothing,8
2023-08-10 22:30:42.212110604,Books,3
2023-08-10 18:56:54.770738536,Toys,4
2023-08-10 08:23:07.329366468,Electronics,1
2023-08-10 18:49:19.887994400,Books,9
2023-08-10 10:15:32.446622332,Electronics,3
2023-08-11 00:41:45.005250260,Toys,4
2023-08-11 03:07:57.563878192,Toys,6
2023-08-10 14:34:10.122506124,Books,6
2023-08-10 10:00:22.681134056,Clothing,2
2023-08-10 21:26:35.239761988,Clothing,2
2023-08-10 08:52:47.798389920,Books,8
2023-08-10 07:19:00.357017848,Books,5
2023-08-10 11:45:12.915645780,Books,8
2023-08-10 16:11:25.474273712,Electronics,7
2023-08-11 05:37:38.032901644,Clothing,12
2023-08-11 04:03:50.591529576,Toys,4
2023-08-11 05:30:03.150157508,Toys,6
2023-08-10 11:56:15.708785440,Clothing,15
2023-08-11 09:22:28.267413368,Furniture,6
2023-08-10 20:48:40.826041300,Electronics,1
2023-08-10 11:14:53.384669232,Furniture,2
2023-08-10 12:41:05.943297164,Books,2
2023-08-11 07:07:18.501925096,Furniture,9
2023-08-10 20:33:31.060553028,Clothing,4
2023-08-11 01:59:43.619180960,Clothing,6
2023-08-11 11:25:56.177808888,Electronics,1
2023-08-10 19:52:08.736436820,Toys,1
2023-08-11 04:18:21.295064752,Clothing,4
2023-08-10 21:44:33.853692684,Furniture,1
2023-08-10 19:10:46.412320616,Books,4
2023-08-10 15:36:58.970948548,Clothing,8
2023-08-11 13:03:11.529576476,Clothing,8
2023-08-10 22:29:24.088204408,Toys,6
2023-08-10 22:55:36.646832340,Books,2
2023-08-11 06:21:49.205460272,Books,3
2023-08-11 10:48:01.764088204,Electronics,10
2023-08-10 21:14:14.322716136,Toys,7
2023-08-11 01:40:26.881344068,Electronics,7
2023-08-11 08:06:39.439971996,Books,7
2023-08-11 12:32:51.998599928,Toys,5
2023-08-10 19:59:04.557227860,Clothing,6
2023-08-10 20:25:17.115855792,Furniture,6
2023-08-11 04:51:29.674483724,Furniture,2
2023-08-10 21:17:42.233111656,Toys,2
2023-08-11 10:43:54.791739584,Toys,5
2023-08-11 16:10:07.350367516,Toys,1
2023-08-10 22:36:19.908995448,Books,5
2023-08-11 08:02:32.467623380,Furniture,9
2023-08-10 23:28:45.026251312,Electronics,6
2023-08-11 22:54:57.584879244,Electronics,8
2023-08-11 13:21:10.143507176,Furniture,3
2023-08-11 18:47:22.702135104,Toys,3
2023-08-11 17:13:35.260763036,Electronics,10
2023-08-11 05:39:47.819390968,Furniture,2
2023-08-11 05:06:00.378018900,Furniture,1
2023-08-11 12:32:12.936646832,Electronics,10
2023-08-11 15:58:25.495274764,Books,10
2023-08-12 01:24:38.053902696,Toys,2
2023-08-12 02:50:50.612530624,Clothing,3
2023-08-11 14:17:03.171158556,Clothing,9
2023-08-11 15:43:15.729786488,Clothing,6
2023-08-12 03:09:28.288414420,Clothing,4
2023-08-12 02:35:40.847042352,Books,1
2023-08-11 16:01:53.405670284,Books,9
2023-08-11 12:28:05.964298212,Toys,8
2023-08-12 02:54:18.522926144,Furniture,4
2023-08-11 18:20:31.081554076,Furniture,1
2023-08-12 05:46:43.640182008,Furniture,8
2023-08-11 20:12:56.198809940,Clothing,9
2023-08-12 07:39:08.757437872,Clothing,15
2023-08-11 20:05:21.316065804,Electronics,2
2023-08-11 11:31:33.874693732,Electronics,6
2023-08-11 14:57:46.433321664,Furniture,6
2023-08-12 02:23:58.991949596,Toys,3
2023-08-12 00:50:11.550577528,Toys,9
2023-08-12 04:16:24.109205460,Books,3
2023-08-11 23:42:36.667833392,Electronics,4
2023-08-11 14:08:49.226461324,Toys,5
2023-08-12 05:35:01.785089252,Books,1
2023-08-11 20:01:14.343717184,Electronics,5
2023-08-12 00:27:26.902345116,Books,9
2023-08-11 13:53:39.460973048,Books,8
2023-08-11 17:19:52.019600980,Books,7
2023-08-11 16:46:04.578228912,Furniture,3
2023-08-11 20:12:17.136856840,Books,4
2023-08-12 02:38:29.695484772,Furniture,5
2023-08-12 13:04:42.254112704,Furniture,10
2023-08-11 21:30:54.812740636,Electronics,6
2023-08-12 15:57:07.371368568,Furniture,10
2023-08-12 06:23:19.929996500,Toys,6
2023-08-12 07:49:32.488624432,Toys,10
2023-08-12 13:15:45.047252360,Electronics,2
2023-08-12 15:41:57.605880292,Clothing,12
2023-08-12 13:08:10.164508224,Books,4
2023-08-11 19:34:22.723136156,Furniture,6
2023-08-12 10:00:35.281764088,Toys,3
2023-08-12 10:26:47.840392020,Furniture,6
2023-08-12 17:53:00.399019948,Electronics,2
2023-08-12 09:19:12.957647880,Electronics,9
2023-08-12 15:45:25.516275812,Furniture,9
2023-08-12 16:11:38.074903744,Toys,1
2023-08-12 01:37:50.633531676,Furniture,3
2023-08-12 04:04:03.192159608,Electronics,4
2023-08-12 05:30:15.750787540,Toys,9
2023-08-12 18:56:28.309415468,Toys,1
2023-08-12 00:22:40.868043400,Books,4
2023-08-12 08:48:53.426671332,Toys,7
2023-08-12 22:15:05.985299264,Electronics,3
2023-08-12 22:41:18.543927196,Books,10
2023-08-12 18:07:31.102555128,Books,10
2023-08-13 01:33:43.661183060,Clothing,2
2023-08-12 23:59:56.219810988,Toys,5
2023-08-12 15:26:08.778438920,Electronics,2
2023-08-13 02:52:21.337066852,Clothing,15
2023-08-12 23:18:33.895694784,Toys,10
2023-08-12 23:44:46.454322716,Clothing,12
2023-08-12 08:10:59.012950648,Furniture,7
2023-08-12 06:37:11.571578576,Clothing,6
2023-08-12 22:03:24.130206508,Toys,9
2023-08-12 22:29:36.688834440,Furniture,3
2023-08-12 22:55:49.247462372,Furniture,9
2023-08-13 02:22:01.806090304,Books,7
2023-08-12 23:48:14.364718236,Electronics,9
2023-08-12 16:14:26.923346168,Clothing,15
2023-08-12 22:40:39.481974096,Toys,4
2023-08-12 10:06:52.040602028,Books,1
2023-08-13 05:33:04.599229960,Electronics,8
2023-08-12 16:59:17.157857892,Toys,10
2023-08-12 19:25:29.716485824,Books,10
2023-08-13 05:51:42.275113756,Furniture,5
2023-08-12 21:17:54.833741688,Toys,5
2023-08-12 20:44:07.392369616,Furniture,2
2023-08-12 13:10:19.950997548,Toys,7
2023-08-13 06:36:32.509625480,Clothing,10
2023-08-12 17:02:45.068253412,Toys,6
2023-08-12 22:28:57.626881344,Clothing,8
2023-08-13 03:55:10.185509276,Furniture,10
2023-08-12 17:21:22.744137204,Toys,1
2023-08-13 13:47:35.302765136,Furniture,4
2023-08-13 01:13:47.861393068,Books,9
2023-08-12 21:40:00.420021000,Books,9
2023-08-13 02:06:12.978648932,Books,1
2023-08-13 06:32:25.537276864,Books,10
2023-08-13 05:58:38.095904796,Furniture,9
2023-08-13 03:24:50.654532724,Toys,9
2023-08-13 00:51:03.213160656,Toys,6
2023-08-13 07:17:15.771788588,Books,2
2023-08-13 06:43:28.330416520,Toys,9
2023-08-13 04:09:40.889044452,Clothing,8
2023-08-13 16:35:53.447672384,Electronics,8
2023-08-13 18:02:06.006300312,Clothing,2
2023-08-13 10:28:18.564928244,Electronics,8
2023-08-13 10:54:31.123556176,Toys,2
2023-08-13 18:20:43.682184108,Clothing,9
2023-08-13 18:46:56.240812040,Electronics,1
2023-08-13 13:13:08.799439972,Books,9
2023-08-13 04:39:21.358067904,Toys,10
2023-08-13 04:05:33.916695832,Clothing,6
2023-08-13 05:31:46.475323764,Books,6
2023-08-13 08:57:59.033951696,Electronics,4
2023-08-13 06:24:11.592579628,Toys,10
2023-08-13 18:50:24.151207560,Books,6
2023-08-13 05:16:36.709835492,Books,6
2023-08-13 22:42:49.268463424,Electronics,3
2023-08-13 09:09:01.827091352,Electronics,3
2023-08-13 23:35:14.385719284,Toys,6
2023-08-13 09:01:26.944347216,Clothing,12
2023-08-13 10:27:39.502975148,Furniture,6
2023-08-13 06:53:52.061603080,Furniture,10
2023-08-13 18:20:04.620231012,Clothing,8
2023-08-13 23:46:17.178858940,Electronics,4
2023-08-13 09:12:29.737486872,Clothing,6
2023-08-13 13:38:42.296114804,Toys,8
2023-08-13 08:04:54.854742736,Furniture,7
2023-08-14 01:31:07.413370668,Furniture,1
2023-08-14 00:57:19.971998600,Clothing,9
2023-08-13 17:23:32.530626532,Furniture,6
2023-08-14 05:49:45.089254460,Toys,1
2023-08-13 12:15:57.647882392,Electronics,1
2023-08-13 21:42:10.206510324,Electronics,8
2023-08-13 17:08:22.765138256,Electronics,4
2023-08-13 22:34:35.323766188,Furniture,5
2023-08-13 21:00:47.882394120,Books,5
2023-08-14 01:27:00.441022052,Toys,2
2023-08-13 15:53:12.999649980,Electronics,9
2023-08-14 05:19:25.558277912,Clothing,15
2023-08-13 13:45:38.116905844,Clothing,12
2023-08-14 09:11:50.675533776,Electronics,7
2023-08-13 22:38:03.234161708,Electronics,8
2023-08-14 12:04:15.792789640,Toys,2
2023-08-13 17:30:28.351417568,Clothing,4
2023-08-14 06:56:40.910045500,Clothing,2
2023-08-14 01:22:53.468673432,Toys,5
2023-08-13 23:49:06.027301364,Toys,9
2023-08-14 13:15:18.585929296,Furniture,4
2023-08-14 12:41:31.144557228,Electronics,5
2023-08-14 03:07:43.703185160,Furniture,6
2023-08-14 02:33:56.261813088,Books,6
2023-08-13 18:00:08.820441020,Clothing,10
2023-08-13 23:26:21.379068952,Furniture,7
2023-08-13 17:52:33.937696884,Toys,8
2023-08-14 09:18:46.496324816,Books,10
2023-08-14 15:44:59.054952748,Furniture,4
2023-08-14 02:11:11.613580676,Clothing,12
2023-08-14 08:37:24.172208608,Clothing,15
2023-08-14 19:03:36.730836540,Books,1
2023-08-14 04:29:49.289464472,Toys,1
2023-08-13 20:56:01.848092404,Books,3
2023-08-14 19:22:14.406720336,Clothing,10
2023-08-14 15:48:26.965348268,Toys,3
2023-08-14 11:14:39.523976196,Books,1
2023-08-14 03:40:52.082604128,Clothing,4
2023-08-14 00:07:04.641232060,Books,8
2023-08-14 10:33:17.199859992,Furniture,1
2023-08-14 11:59:29.758487924,Electronics,8
2023-08-14 19:25:42.317115856,Electronics,7
2023-08-14 20:51:54.875743788,Toys,1
2023-08-15 00:18:07.434371716,Electronics,6
2023-08-14 22:44:19.992999648,Electronics,3
2023-08-14 03:10:32.551627580,Electronics,4
2023-08-14 20:36:45.110255512,Clothing,8
2023-08-14 12:02:57.668883444,Books,1
2023-08-14 17:29:10.227511376,Toys,10
2023-08-14 18:55:22.786139304,Clothing,3
2023-08-14 16:21:35.344767236,Clothing,3
2023-08-14 21:47:47.903395168,Clothing,6
2023-08-15 02:14:00.462023100,Clothing,15
2023-08-15 04:40:13.020651032,Electronics,10
2023-08-14 11:06:25.579278964,Books,7
2023-08-15 02:32:38.137906896,Books,3
2023-08-14 09:58:50.696534824,Electronics,6
2023-08-14 14:25:03.255162756,Electronics,8
2023-08-14 09:51:15.813790688,Clothing,4
2023-08-14 21:17:28.372418620,Electronics,1
2023-08-15 01:43:40.931046552,Clothing,4
2023-08-15 01:09:53.489674484,Clothing,12
2023-08-14 23:36:06.048302416,Furniture,3
2023-08-15 00:02:18.606930344,Electronics,6
2023-08-14 19:28:31.165558276,Books,9
2023-08-14 20:54:43.724186208,Toys,9
2023-08-15 04:20:56.282814140,Toys,3
2023-08-15 04:47:08.841442072,Clothing,2
2023-08-15 00:13:21.400070004,Clothing,4
2023-08-14 17:39:33.958697932,Books,1
2023-08-14 15:05:46.517325864,Clothing,10
2023-08-15 07:31:59.075953796,Books,1
2023-08-14 22:58:11.634581728,Furniture,7
2023-08-15 12:24:24.193209660,Toys,6
2023-08-15 06:50:36.751837592,Books,6
2023-08-14 19:16:49.310465524,Furniture,8
2023-08-15 04:43:01.869093452,Electronics,10
2023-08-15 05:09:14.427721384,Electronics,7
2023-08-15 00:35:26.986349316,Toys,3
2023-08-15 15:01:39.544977248,Furniture,6
2023-08-14 22:27:52.103605180,Furniture,8
2023-08-14 23:54:04.662233112,Toys,9
2023-08-15 08:20:17.220861040,Furniture,8
2023-08-15 09:46:29.779488972,Books,9
2023-08-15 03:12:42.338116904,Electronics,8
2023-08-14 19:38:54.896744836,Books,5
2023-08-15 09:05:07.455372768,Furniture,8
2023-08-15 10:31:20.014000700,Toys,1
2023-08-15 09:57:32.572628632,Electronics,3
2023-08-15 16:23:45.131256560,Books,9
2023-08-15 16:49:57.689884492,Toys,3
2023-08-15 15:16:10.248512424,Furniture,3
2023-08-15 10:42:22.807140356,Books,1
2023-08-15 18:08:35.365768288,Clothing,14
2023-08-15 03:34:47.924396220,Toys,2
2023-08-15 22:01:00.483024152,Toys,5
2023-08-15 03:27:13.041652080,Toys,1
2023-08-15 00:53:25.600280012,Furniture,4
2023-08-15 16:19:38.158907944,Electronics,9
2023-08-15 14:45:50.717535876,Electronics,6
2023-08-15 14:12:03.276163808,Toys,9
2023-08-15 18:38:15.834791740,Electronics,4
2023-08-15 05:04:28.393419668,Toys,7
2023-08-15 12:30:40.952047600,Toys,10
2023-08-15 14:56:53.510675532,Electronics,3
2023-08-15 18:23:06.069303464,Books,9
2023-08-15 10:49:18.627931396,Electronics,3
2023-08-15 13:15:31.186559328,Clothing,14
2023-08-16 02:41:43.745187260,Furniture,4
2023-08-15 17:07:56.303815188,Furniture,2
2023-08-15 18:34:08.862443120,Electronics,2
2023-08-16 01:00:21.421071052,Books,2
2023-08-16 02:26:33.979698984,Books,5
2023-08-16 00:52:46.538326916,Electronics,9
2023-08-15 22:18:59.096954848,Electronics,2
2023-08-15 23:45:11.655582780,Electronics,9
2023-08-16 08:11:24.214210708,Toys,8
2023-08-15 12:37:36.772838640,Furniture,3
2023-08-15 11:03:49.331466572,Toys,8
2023-08-16 06:30:01.890094504,Electronics,1
2023-08-16 01:56:14.448722436,Furniture,1
2023-08-15 20:22:27.007350368,Clothing,6
2023-08-16 00:48:39.565978296,Books,10
2023-08-15 23:14:52.124606228,Toys,10
2023-08-16 00:41:04.683234160,Toys,3
2023-08-16 09:07:17.241862092,Furniture,7
2023-08-15 15:33:29.800490024,Electronics,6
2023-08-15 15:59:42.359117956,Electronics,1
2023-08-16 08:25:54.917745888,Electronics,1
2023-08-16 11:52:07.476373816,Toys,1
2023-08-15 18:18:20.035001748,Toys,9
2023-08-16 14:44:32.593629680,Furniture,1
2023-08-16 15:10:45.152257612,Clothing,2
2023-08-16 03:36:57.710885544,Electronics,3
2023-08-16 04:03:10.269513476,Furniture,10
2023-08-16 08:29:22.828141408,Clothing,6
2023-08-16 15:55:35.386769336,Books,3
2023-08-15 19:21:47.945397268,Electronics,1
2023-08-16 15:48:00.504025200,Clothing,15
2023-08-16 10:14:13.062653132,Furniture,10
2023-08-16 14:40:25.621281064,Toys,5
2023-08-16 16:06:38.179908996,Toys,6
2023-08-16 16:32:50.738536924,Clothing,15
2023-08-16 09:59:03.297164856,Furniture,10
2023-08-16 20:25:15.855792788,Toys,5
2023-08-16 05:51:28.414420720,Clothing,9
2023-08-16 02:17:40.973048652,Toys,10
2023-08-16 21:43:53.531676584,Furniture,3
2023-08-16 00:10:06.090304516,Furniture,2
2023-08-16 11:36:18.648932444,Furniture,2
2023-08-16 11:02:31.207560376,Clothing,12
2023-08-16 09:28:43.766188308,Electronics,6
2023-08-16 02:54:56.324816240,Clothing,6
2023-08-16 15:21:08.883444172,Books,4
2023-08-16 15:47:21.442072104,Toys,7
2023-08-17 01:13:34.000700032,Books,10
2023-08-16 16:39:46.559327964,Toys,9
2023-08-16 06:05:59.117955896,Toys,1
2023-08-16 19:32:11.676583828,Furniture,6
2023-08-16 18:58:24.235211760,Electronics,8
2023-08-16 13:24:36.793839692,Books,1
2023-08-16 15:50:49.352467624,Books,5
2023-08-17 00:17:01.911095552,Toys,9
2023-08-16 21:43:14.469723484,Electronics,5
2023-08-16 14:09:27.028351416,Books,10
2023-08-16 07:35:39.586979348,Books,1
2023-08-16 13:01:52.145607280,Furniture,9
2023-08-16 19:28:04.704235212,Clothing,8
2023-08-17 06:54:17.262863144,Electronics,6
2023-08-16 22:20:29.821491072,Furniture,5
2023-08-16 18:46:42.380119004,Electronics,10
2023-08-17 04:12:54.938746936,Books,9
2023-08-16 22:39:07.497374868,Clothing,4
2023-08-16 18:05:20.056002800,Furniture,4
2023-08-16 20:31:32.614630732,Clothing,12
2023-08-17 09:57:45.173258660,Books,2
2023-08-16 14:23:57.731886592,Electronics,2
2023-08-17 09:50:10.290514524,Electronics,9
2023-08-16 23:16:22.849142456,Electronics,9
2023-08-16 20:42:35.407770388,Toys,7
2023-08-17 05:08:47.966398320,Books,9
2023-08-17 10:35:00.525026252,Furniture,10
2023-08-16 21:01:13.083654180,Clothing,3
2023-08-16 21:27:25.642282112,Furniture,10
2023-08-17 03:53:38.200910044,Electronics,9
2023-08-17 12:19:50.759537976,Clothing,2
2023-08-17 12:46:03.318165908,Toys,4
2023-08-17 12:12:15.876793840,Furniture,9
2023-08-16 16:38:28.435421772,Electronics,3
2023-08-16 21:04:40.994049700,Toys,5
2023-08-16 21:30:53.552677632,Furniture,10
2023-08-17 08:57:06.111305564,Clothing,2
2023-08-17 04:23:18.669933496,Furniture,5
2023-08-17 11:49:31.228561428,Clothing,15
2023-08-17 11:15:43.787189360,Toys,9
2023-08-16 22:41:56.345817288,Books,3
2023-08-16 22:08:08.904445220,Furniture,8
2023-08-17 17:34:21.463073152,Furniture,10
2023-08-17 20:00:34.021701084,Books,5
2023-08-17 11:26:46.580329016,Furniture,7
2023-08-16 21:52:59.138956948,Furniture,3
2023-08-17 16:19:11.697584880,Clothing,12
2023-08-17 01:45:24.256212808,Toys,9
2023-08-17 07:11:36.814840740,Toys,3
2023-08-17 01:37:49.373468672,Furniture,7
2023-08-17 02:04:01.932096604,Toys,3
2023-08-17 15:30:14.490724536,Furniture,9
2023-08-17 01:56:27.049352468,Furniture,6
2023-08-17 05:22:39.607980396,Books,3
2023-08-17 14:48:52.166608328,Toys,7
2023-08-17 21:15:04.725236260,Books,9
2023-08-17 22:41:17.283864192,Books,8
2023-08-17 21:07:29.842492124,Books,9
2023-08-17 17:33:42.401120056,Toys,6
2023-08-17 12:59:54.959747988,Furniture,6
2023-08-17 20:26:07.518375916,Furniture,8
2023-08-17 13:52:20.077003848,Electronics,4
2023-08-17 13:18:32.635631780,Electronics,2
2023-08-18 00:44:45.194259712,Clothing,15
2023-08-18 04:10:57.752887644,Clothing,10
2023-08-17 06:37:10.311515576,Furniture,10
2023-08-17 20:03:22.870143508,Clothing,12
2023-08-17 17:29:35.428771436,Electronics,10
2023-08-17 13:55:47.987399368,Furniture,7
2023-08-17 15:22:00.546027300,Books,10
2023-08-17 08:48:13.104655232,Electronics,3
2023-08-17 17:14:25.663283164,Books,5
2023-08-17 18:40:38.221911096,Toys,10
2023-08-17 17:06:50.780539024,Toys,6
2023-08-17 23:33:03.339166956,Electronics,2
2023-08-17 21:59:15.897794888,Toys,9
2023-08-17 23:25:28.456422820,Clothing,4
2023-08-18 09:51:41.015050752,Clothing,2
2023-08-18 02:17:53.573678684,Electronics,7
2023-08-17 22:44:06.132306616,Books,5
2023-08-18 05:10:18.690934544,Electronics,6
2023-08-17 20:36:31.249562476,Electronics,7
2023-08-17 15:02:43.808190408,Clothing,4
2023-08-18 04:28:56.366818340,Furniture,4
2023-08-17 21:55:08.925446272,Electronics,4
2023-08-18 05:21:21.484074204,Clothing,12
2023-08-17 17:47:34.042702136,Books,7
2023-08-18 12:13:46.601330064,Clothing,8
2023-08-18 01:39:59.159957996,Toys,6
2023-08-18 06:06:11.718585928,Clothing,3
2023-08-17 20:32:24.277213860,Clothing,3
2023-08-17 23:58:36.835841792,Books,1
2023-08-18 09:24:49.394469724,Books,3
2023-08-18 11:51:01.953097652,Toys,9
2023-08-17 20:17:14.511725584,Toys,7
2023-08-17 21:43:27.070353516,Furniture,5
2023-08-18 07:09:39.628981448,Books,9
2023-08-18 06:35:52.187609380,Books,7
2023-08-18 09:02:04.746237312,Clothing,9
2023-08-18 10:28:17.304865244,Furniture,5
2023-08-17 23:54:29.863493172,Books,1
2023-08-18 03:20:42.422121104,Books,9
2023-08-18 03:46:54.980749036,Furniture,3
2023-08-18 01:13:07.539376968,Clothing,14
2023-08-18 21:39:20.098004900,Books,7
2023-08-18 13:05:32.656632832,Books,1
2023-08-18 10:31:45.215260760,Books,5
2023-08-18 12:57:57.773888692,Books,10
2023-08-18 17:24:10.332516624,Furniture,3
2023-08-18 18:50:22.891144556,Books,3
2023-08-19 00:16:35.449772488,Books,5
2023-08-18 16:42:48.008400420,Electronics,6
2023-08-18 07:09:00.567028352,Electronics,4
2023-08-18 05:35:13.125656280,Clothing,4
2023-08-18 23:01:25.684284212,Books,9
2023-08-18 18:27:38.242912144,Electronics,3
2023-08-18 10:53:50.801540076,Clothing,2
2023-08-18 11:20:03.360168008,Toys,7
2023-08-18 21:46:15.918795940,Toys,5
2023-08-18 10:12:28.477423872,Toys,8
2023-08-18 23:38:41.036051800,Toys,3
2023-08-18 20:04:53.594679732,Books,6
2023-08-18 12:31:06.153307664,Toys,3
2023-08-18 23:57:18.711935596,Toys,7
2023-08-18 08:23:31.270563528,Clothing,4
2023-08-18 08:49:43.829191460,Books,8
2023-08-18 23:15:56.387819388,Books,4
2023-08-18 17:42:08.946447320,Toys,2
2023-08-19 09:08:21.505075252,Electronics,7
2023-08-18 15:34:34.063703184,Books,4
2023-08-18 18:00:46.622331116,Furniture,6
2023-08-19 07:26:59.180959048,Furniture,8
2023-08-18 18:53:11.739586980,Furniture,7
2023-08-18 17:19:24.298214908,Clothing,4
2023-08-19 02:45:36.856842840,Toys,1
2023-08-18 14:11:49.415470772,Furniture,6
2023-08-18 19:38:01.974098704,Furniture,9
2023-08-19 01:04:14.532726636,Books,8
2023-08-18 20:30:27.091354568,Electronics,3
2023-08-19 04:56:39.649982500,Clothing,4
2023-08-18 20:22:52.208610428,Books,6
2023-08-19 05:49:04.767238360,Electronics,5
2023-08-19 14:15:17.325866292,Clothing,8
2023-08-18 17:41:29.884494224,Clothing,9
2023-08-19 03:07:42.443122156,Furniture,5
2023-08-19 06:33:55.001750088,Books,10
2023-08-19 17:00:07.560378016,Clothing,15
2023-08-19 08:26:20.119005948,Toys,1
2023-08-19 03:52:32.677633880,Electronics,2
2023-08-19 08:18:45.236261812,Toys,9
2023-08-19 12:44:57.794889744,Electronics,6
2023-08-19 14:11:10.353517676,Toys,5
2023-08-19 08:37:22.912145608,Toys,4
2023-08-19 13:03:35.470773536,Toys,6
2023-08-19 09:29:48.029401468,Books,1
2023-08-19 06:56:00.588029400,Furniture,9
2023-08-19 19:22:13.146657332,Furniture,7
2023-08-19 13:48:25.705285264,Clothing,6
2023-08-19 04:14:38.263913196,Clothing,15
2023-08-19 01:40:50.822541124,Clothing,8
2023-08-19 17:07:03.381169056,Books,6
2023-08-19 11:33:15.939796988,Books,8
2023-08-19 22:59:28.498424920,Toys,1
2023-08-19 01:25:41.057052852,Toys,3
2023-08-19 08:51:53.615680784,Books,5
2023-08-19 12:18:06.174308716,Books,10
2023-08-19 23:44:18.732936644,Furniture,3
2023-08-19 16:10:31.291564576,Furniture,1
2023-08-19 18:36:43.850192508,Toys,1
2023-08-20 00:02:56.408820440,Books,10
